order_id,order_date,customer_id,customer_name,customer_segment,region,product_id,product_name,category,subcategory,unit_price,quantity,discount_pct,discount_amount,sales_amount,cost_amount,profit_amount,payment_method,shipping_method,shipping_cost,order_priority,year,quarter,month,month_num,day_of_week
ORD-20242086,2024-10-26,CUST-1386,Customer 1167,Corporate,North,PROD_SPO_003,Sports Product 3,Sports,Sports - Type C,172.46,1,0.05,8.62,163.84,103.48,60.36,Gift Card,Next Day,25.23,High,2024,Q4,October,10,Saturday
ORD-20244932,2024-10-26,CUST-1947,Customer 5968,Consumer,West,PROD_TOY_010,Toys Product 10,Toys,Toys - Type J,66.23,2,0.2,26.49,105.97,79.48,26.49,PayPal,Express,13.17,Low,2024,Q4,October,10,Saturday
ORD-20244982,2024-10-26,CUST-9327,Customer 8935,Consumer,East,PROD_SPO_002,Sports Product 2,Sports,Sports - Type B,225.68,3,0.05,33.85,643.19,406.23,236.96,Debit Card,Next Day,16.46,Low,2024,Q4,October,10,Saturday
ORD-20243849,2024-10-27,CUST-7939,Customer 6727,Home Office,South,PROD_TOY_007,Toys Product 7,Toys,Toys - Type G,38.1,5,0.15,28.58,161.93,114.3,47.63,Debit Card,Next Day,9.96,High,2024,Q4,October,10,Sunday
ORD-20241026,2024-10-27,CUST-7601,Customer 1097,Corporate,Central,PROD_ELE_004,Electronics Product 4,Electronics,Electronics - Type D,262.05,4,0.05,52.41,995.79,628.92,366.87,Gift Card,Standard,7.12,Medium,2024,Q4,October,10,Sunday
ORD-20241625,2024-10-27,CUST-6370,Customer 4314,Consumer,South,PROD_HOM_010,Home & Garden Product 10,Home & Garden,Home & Garden - Type J,313.75,1,0.1,31.38,282.38,188.25,94.12,PayPal,Express,20.48,High,2024,Q4,October,10,Sunday
ORD-20242323,2024-10-27,CUST-8000,Customer 5885,Consumer,North,PROD_ELE_002,Electronics Product 2,Electronics,Electronics - Type B,73.76,2,0.15,22.13,125.39,88.52,36.87,Gift Card,Standard,28.44,Low,2024,Q4,October,10,Sunday
ORD-20241773,2024-10-27,CUST-9550,Customer 8673,Corporate,Central,PROD_CLO_005,Clothing Product 5,Clothing,Clothing - Type E,136.98,2,0.2,54.79,219.17,164.38,54.79,PayPal,Express,13.62,Low,2024,Q4,October,10,Sunday
ORD-20240870,2024-10-27,CUST-3291,Customer 9035,Home Office,East,PROD_BOO_003,Books Product 3,Books,Books - Type C,25.95,5,0.15,19.46,110.29,77.85,32.44,Debit Card,Next Day,18.46,High,2024,Q4,October,10,Sunday
ORD-20241268,2024-10-27,CUST-6305,Customer 4683,Corporate,North,PROD_SPO_010,Sports Product 10,Sports,Sports - Type J,183.77,5,0.0,0.0,918.85,551.3,367.55,PayPal,Next Day,8.88,Medium,2024,Q4,October,10,Sunday
ORD-20242450,2024-10-27,CUST-3698,Customer 5565,Home Office,East,PROD_SPO_008,Sports Product 8,Sports,Sports - Type H,195.09,4,0.05,39.02,741.34,468.2,273.14,Debit Card,Standard,5.54,Medium,2024,Q4,October,10,Sunday
ORD-20240381,2024-10-27,CUST-8780,Customer 1144,Consumer,East,PROD_CLO_004,Clothing Product 4,Clothing,Clothing - Type D,55.79,5,0.2,55.79,223.16,167.35,55.81,Gift Card,Standard,27.61,Low,2024,Q4,October,10,Sunday
ORD-20244672,2024-10-28,CUST-3296,Customer 2251,Consumer,Central,PROD_ELE_010,Electronics Product 10,Electronics,Electronics - Type J,78.31,5,0.2,78.31,313.24,234.95,78.29,PayPal,Express,16.17,High,2024,Q4,October,10,Monday
ORD-20240338,2024-10-28,CUST-1879,Customer 2166,Corporate,South,PROD_HOM_010,Home & Garden Product 10,Home & Garden,Home & Garden - Type J,313.75,1,0.15,47.06,266.69,188.25,78.44,Credit Card,Next Day,14.54,Medium,2024,Q4,October,10,Monday
ORD-20242303,2024-10-28,CUST-6927,Customer 6568,Home Office,East,PROD_BOO_010,Books Product 10,Books,Books - Type J,35.54,2,0.15,10.66,60.42,42.64,17.78,Gift Card,Next Day,18.72,High,2024,Q4,October,10,Monday
ORD-20240568,2024-10-28,CUST-5528,Customer 7995,Home Office,East,PROD_HOM_010,Home & Garden Product 10,Home & Garden,Home & Garden - Type J,313.75,1,0.15,47.06,266.69,188.25,78.44,Debit Card,Standard,24.52,Medium,2024,Q4,October,10,Monday
ORD-20244515,2024-10-28,CUST-1845,Customer 5325,Home Office,Central,PROD_TOY_003,Toys Product 3,Toys,Toys - Type C,51.04,2,0.15,15.31,86.77,61.24,25.53,Credit Card,Next Day,17.99,Low,2024,Q4,October,10,Monday
ORD-20241723,2024-10-28,CUST-8837,Customer 8765,Corporate,West,PROD_CLO_002,Clothing Product 2,Clothing,Clothing - Type B,110.96,4,0.15,66.58,377.26,266.32,110.94,PayPal,Express,20.33,Medium,2024,Q4,October,10,Monday
ORD-20244573,2024-10-28,CUST-1151,Customer 7093,Corporate,Central,PROD_TOY_004,Toys Product 4,Toys,Toys - Type D,141.45,3,0.2,84.87,339.48,254.61,84.87,Debit Card,Standard,7.62,Low,2024,Q4,October,10,Monday
ORD-20240369,2024-10-28,CUST-7762,Customer 9393,Corporate,Central,PROD_HOM_009,Home & Garden Product 9,Home & Garden,Home & Garden - Type I,428.32,2,0.05,42.83,813.81,513.98,299.83,Debit Card,Next Day,23.42,Low,2024,Q4,October,10,Monday
ORD-20240913,2024-10-28,CUST-6824,Customer 4592,Home Office,East,PROD_HOM_001,Home & Garden Product 1,Home & Garden,Home & Garden - Type A,408.74,1,0.0,0.0,408.74,245.24,163.5,PayPal,Express,29.29,Low,2024,Q4,October,10,Monday
ORD-20242612,2024-10-28,CUST-3911,Customer 9394,Home Office,South,PROD_ELE_001,Electronics Product 1,Electronics,Electronics - Type A,657.46,4,0.15,394.48,2235.36,1577.92,657.44,Debit Card,Express,9.78,Medium,2024,Q4,October,10,Monday
ORD-20240091,2024-10-29,CUST-8673,Customer 2233,Consumer,South,PROD_BOO_008,Books Product 8,Books,Books - Type H,29.46,3,0.0,0.0,88.38,53.04,35.34,Gift Card,Next Day,14.14,Medium,2024,Q4,October,10,Tuesday
ORD-20241066,2024-10-29,CUST-1632,Customer 5493,Corporate,East,PROD_HOM_002,Home & Garden Product 2,Home & Garden,Home & Garden - Type B,358.13,5,0.15,268.6,1522.05,1074.4,447.65,Debit Card,Next Day,25.26,Low,2024,Q4,October,10,Tuesday
ORD-20241092,2024-10-29,CUST-8281,Customer 8082,Corporate,East,PROD_TOY_009,Toys Product 9,Toys,Toys - Type I,37.06,1,0.0,0.0,37.06,22.24,14.82,Credit Card,Standard,29.83,Low,2024,Q4,October,10,Tuesday
ORD-20243180,2024-10-29,CUST-6274,Customer 4319,Corporate,North,PROD_BOO_008,Books Product 8,Books,Books - Type H,29.46,2,0.05,2.95,55.97,35.36,20.61,Credit Card,Express,29.25,Low,2024,Q4,October,10,Tuesday
ORD-20243186,2024-10-29,CUST-5314,Customer 4602,Consumer,North,PROD_BOO_006,Books Product 6,Books,Books - Type F,26.3,1,0.1,2.63,23.67,15.78,7.89,Credit Card,Express,7.04,Medium,2024,Q4,October,10,Tuesday
ORD-20241448,2024-10-29,CUST-8620,Customer 7333,Home Office,West,PROD_HOM_004,Home & Garden Product 4,Home & Garden,Home & Garden - Type D,103.08,1,0.1,10.31,92.77,61.85,30.92,Credit Card,Next Day,12.35,Low,2024,Q4,October,10,Tuesday
ORD-20241971,2024-10-29,CUST-6839,Customer 5919,Home Office,Central,PROD_ELE_008,Electronics Product 8,Electronics,Electronics - Type H,132.59,4,0.0,0.0,530.36,318.2,212.16,Gift Card,Standard,11.5,Low,2024,Q4,October,10,Tuesday
ORD-20243680,2024-10-30,CUST-8504,Customer 8868,Corporate,West,PROD_CLO_003,Clothing Product 3,Clothing,Clothing - Type C,24.78,3,0.1,7.43,66.91,44.61,22.3,Credit Card,Next Day,27.04,Low,2024,Q4,October,10,Wednesday
ORD-20242664,2024-10-30,CUST-9729,Customer 2440,Home Office,North,PROD_ELE_001,Electronics Product 1,Electronics,Electronics - Type A,657.46,4,0.15,394.48,2235.36,1577.92,657.44,Credit Card,Next Day,30.0,Low,2024,Q4,October,10,Wednesday
ORD-20241249,2024-10-30,CUST-8807,Customer 8667,Corporate,South,PROD_HOM_005,Home & Garden Product 5,Home & Garden,Home & Garden - Type E,479.89,5,0.15,359.92,2039.53,1439.65,599.88,Debit Card,Standard,6.87,Low,2024,Q4,October,10,Wednesday
ORD-20243311,2024-10-30,CUST-9650,Customer 4722,Consumer,South,PROD_CLO_003,Clothing Product 3,Clothing,Clothing - Type C,24.78,2,0.0,0.0,49.56,29.74,19.82,Debit Card,Standard,14.9,Medium,2024,Q4,October,10,Wednesday
ORD-20240673,2024-10-31,CUST-6196,Customer 7656,Consumer,East,PROD_CLO_004,Clothing Product 4,Clothing,Clothing - Type D,55.79,2,0.15,16.74,94.84,66.94,27.9,Credit Card,Express,16.78,Medium,2024,Q4,October,10,Thursday
ORD-20244225,2024-10-31,CUST-2921,Customer 6089,Home Office,West,PROD_TOY_008,Toys Product 8,Toys,Toys - Type H,113.43,4,0.05,22.69,431.03,272.24,158.79,Credit Card,Express,25.95,Medium,2024,Q4,October,10,Thursday
ORD-20242797,2024-10-31,CUST-6613,Customer 5985,Home Office,West,PROD_CLO_003,Clothing Product 3,Clothing,Clothing - Type C,24.78,3,0.05,3.72,70.62,44.61,26.01,Gift Card,Standard,20.09,Medium,2024,Q4,October,10,Thursday
ORD-20244745,2024-10-31,CUST-5013,Customer 4055,Consumer,East,PROD_ELE_004,Electronics Product 4,Electronics,Electronics - Type D,262.05,4,0.05,52.41,995.79,628.92,366.87,Credit Card,Next Day,29.08,Medium,2024,Q4,October,10,Thursday
ORD-20242072,2024-10-31,CUST-4943,Customer 2752,Home Office,West,PROD_TOY_009,Toys Product 9,Toys,Toys - Type I,37.06,4,0.0,0.0,148.24,88.96,59.28,Credit Card,Next Day,25.57,Low,2024,Q4,October,10,Thursday
ORD-20242293,2024-11-01,CUST-4352,Customer 6798,Corporate,West,PROD_HOM_001,Home & Garden Product 1,Home & Garden,Home & Garden - Type A,408.74,1,0.15,61.31,347.43,245.24,102.19,Debit Card,Next Day,29.34,High,2024,Q4,November,11,Friday
ORD-20244562,2024-11-01,CUST-8641,Customer 6735,Consumer,Central,PROD_HOM_006,Home & Garden Product 6,Home & Garden,Home & Garden - Type F,188.2,4,0.1,75.28,677.52,451.68,225.84,Credit Card,Express,18.69,Low,2024,Q4,November,11,Friday
ORD-20240344,2024-11-01,CUST-9587,Customer 6535,Corporate,South,PROD_CLO_009,Clothing Product 9,Clothing,Clothing - Type I,165.7,4,0.2,132.56,530.24,397.68,132.56,Debit Card,Express,13.98,High,2024,Q4,November,11,Friday
ORD-20244178,2024-11-01,CUST-6157,Customer 3963,Home Office,South,PROD_TOY_006,Toys Product 6,Toys,Toys - Type F,97.23,2,0.0,0.0,194.46,116.68,77.78,Debit Card,Next Day,21.87,Low,2024,Q4,November,11,Friday
ORD-20242217,2024-11-01,CUST-6087,Customer 5506,Corporate,East,PROD_BOO_007,Books Product 7,Books,Books - Type G,17.07,2,0.1,3.41,30.73,20.48,10.25,Credit Card,Express,17.33,High,2024,Q4,November,11,Friday
ORD-20242084,2024-11-01,CUST-2191,Customer 1072,Corporate,North,PROD_TOY_003,Toys Product 3,Toys,Toys - Type C,51.04,2,0.15,15.31,86.77,61.24,25.53,PayPal,Standard,14.1,Low,2024,Q4,November,11,Friday
ORD-20240172,2024-11-02,CUST-9351,Customer 9721,Corporate,Central,PROD_SPO_008,Sports Product 8,Sports,Sports - Type H,195.09,3,0.2,117.05,468.22,351.15,117.07,Debit Card,Express,25.39,Medium,2024,Q4,November,11,Saturday
ORD-20243853,2024-11-02,CUST-2509,Customer 5206,Consumer,West,PROD_BOO_006,Books Product 6,Books,Books - Type F,26.3,5,0.15,19.72,111.78,78.9,32.88,Gift Card,Standard,20.74,Low,2024,Q4,November,11,Saturday
ORD-20241878,2024-11-02,CUST-5751,Customer 9593,Home Office,Central,PROD_CLO_006,Clothing Product 6,Clothing,Clothing - Type F,118.09,1,0.1,11.81,106.28,70.85,35.43,Debit Card,Next Day,14.84,Medium,2024,Q4,November,11,Saturday
ORD-20243717,2024-11-02,CUST-4321,Customer 4949,Consumer,Central,PROD_BOO_008,Books Product 8,Books,Books - Type H,29.46,3,0.15,13.26,75.12,53.04,22.08,PayPal,Standard,12.52,Medium,2024,Q4,November,11,Saturday
ORD-20240316,2024-11-02,CUST-9226,Customer 9467,Home Office,Central,PROD_ELE_006,Electronics Product 6,Electronics,Electronics - Type F,692.86,4,0.0,0.0,2771.44,1662.88,1108.56,PayPal,Standard,28.73,Medium,2024,Q4,November,11,Saturday
ORD-20243279,2024-11-02,CUST-5816,Customer 4053,Home Office,West,PROD_SPO_003,Sports Product 3,Sports,Sports - Type C,172.46,1,0.05,8.62,163.84,103.48,60.36,Gift Card,Express,17.02,High,2024,Q4,November,11,Saturday
ORD-20242002,2024-11-02,CUST-7116,Customer 3038,Consumer,South,PROD_HOM_007,Home & Garden Product 7,Home & Garden,Home & Garden - Type G,73.59,3,0.0,0.0,220.77,132.45,88.32,Credit Card,Standard,17.26,High,2024,Q4,November,11,Saturday
ORD-20240204,2024-11-03,CUST-8758,Customer 4948,Consumer,East,PROD_HOM_005,Home & Garden Product 5,Home & Garden,Home & Garden - Type E,479.89,2,0.2,191.96,767.82,575.86,191.96,PayPal,Express,27.87,Low,2024,Q4,November,11,Sunday
ORD-20240700,2024-11-03,CUST-5073,Customer 9570,Corporate,East,PROD_ELE_010,Electronics Product 10,Electronics,Electronics - Type J,78.31,2,0.1,15.66,140.96,93.98,46.98,Credit Card,Next Day,6.91,High,2024,Q4,November,11,Sunday
ORD-20243699,2024-11-03,CUST-5813,Customer 3720,Home Office,Central,PROD_TOY_006,Toys Product 6,Toys,Toys - Type F,97.23,1,0.2,19.45,77.78,58.34,19.44,Debit Card,Standard,25.64,Medium,2024,Q4,November,11,Sunday
ORD-20242607,2024-11-03,CUST-1914,Customer 9332,Consumer,West,PROD_TOY_004,Toys Product 4,Toys,Toys - Type D,141.45,3,0.0,0.0,424.35,254.61,169.74,Credit Card,Next Day,27.55,High,2024,Q4,November,11,Sunday
ORD-20241031,2024-11-03,CUST-4849,Customer 9957,Corporate,Central,PROD_HOM_006,Home & Garden Product 6,Home & Garden,Home & Garden - Type F,188.2,4,0.05,37.64,715.16,451.68,263.48,Gift Card,Next Day,20.43,Medium,2024,Q4,November,11,Sunday
ORD-20240663,2024-11-03,CUST-6220,Customer 2055,Home Office,South,PROD_TOY_005,Toys Product 5,Toys,Toys - Type E,102.48,4,0.15,61.49,348.43,245.96,102.47,Gift Card,Express,25.59,Low,2024,Q4,November,11,Sunday
ORD-20242534,2024-11-03,CUST-2543,Customer 6106,Consumer,East,PROD_HOM_002,Home & Garden Product 2,Home & Garden,Home & Garden - Type B,358.13,1,0.05,17.91,340.22,214.88,125.34,PayPal,Standard,8.48,Medium,2024,Q4,November,11,Sunday
ORD-20241231,2024-11-03,CUST-8722,Customer 1259,Corporate,East,PROD_CLO_005,Clothing Product 5,Clothing,Clothing - Type E,136.98,1,0.15,20.55,116.43,82.19,34.24,Credit Card,Standard,26.19,High,2024,Q4,November,11,Sunday
ORD-20241458,2024-11-03,CUST-5920,Customer 5221,Consumer,South,PROD_SPO_002,Sports Product 2,Sports,Sports - Type B,225.68,4,0.0,0.0,902.72,541.64,361.08,PayPal,Standard,27.02,High,2024,Q4,November,11,Sunday
ORD-20240522,2024-11-03,CUST-1100,Customer 2865,Home Office,East,PROD_SPO_003,Sports Product 3,Sports,Sports - Type C,172.46,5,0.1,86.23,776.07,517.4,258.67,Debit Card,Express,23.11,Low,2024,Q4,November,11,Sunday
ORD-20240379,2024-11-04,CUST-6866,Customer 2194,Home Office,East,PROD_SPO_002,Sports Product 2,Sports,Sports - Type B,225.68,5,0.2,225.68,902.72,677.05,225.67,PayPal,Standard,18.02,Low,2024,Q4,November,11,Monday
ORD-20240115,2024-11-04,CUST-5742,Customer 6375,Consumer,North,PROD_CLO_004,Clothing Product 4,Clothing,Clothing - Type D,55.79,2,0.1,11.16,100.42,66.94,33.48,Gift Card,Next Day,15.77,High,2024,Q4,November,11,Monday
ORD-20241152,2024-11-04,CUST-4869,Customer 4331,Corporate,North,PROD_CLO_010,Clothing Product 10,Clothing,Clothing - Type J,21.17,1,0.05,1.06,20.11,12.7,7.41,PayPal,Standard,22.12,Medium,2024,Q4,November,11,Monday
ORD-20242454,2024-11-04,CUST-4048,Customer 3414,Consumer,East,PROD_HOM_008,Home & Garden Product 8,Home & Garden,Home & Garden - Type H,75.46,3,0.0,0.0,226.38,135.84,90.54,Gift Card,Express,18.75,Low,2024,Q4,November,11,Monday
ORD-20240991,2024-11-04,CUST-7559,Customer 2306,Home Office,East,PROD_CLO_008,Clothing Product 8,Clothing,Clothing - Type H,126.07,3,0.1,37.82,340.39,226.92,113.47,Gift Card,Next Day,6.18,Medium,2024,Q4,November,11,Monday
ORD-20242351,2024-11-04,CUST-1866,Customer 7660,Home Office,Central,PROD_ELE_009,Electronics Product 9,Electronics,Electronics - Type I,450.83,3,0.15,202.87,1149.62,811.5,338.12,Credit Card,Standard,26.59,Low,2024,Q4,November,11,Monday
ORD-20242881,2024-11-05,CUST-9767,Customer 8337,Consumer,North,PROD_HOM_006,Home & Garden Product 6,Home & Garden,Home & Garden - Type F,188.2,2,0.2,75.28,301.12,225.84,75.28,Debit Card,Next Day,29.43,Low,2024,Q4,November,11,Tuesday
ORD-20243190,2024-11-05,CUST-9131,Customer 6968,Home Office,Central,PROD_CLO_005,Clothing Product 5,Clothing,Clothing - Type E,136.98,3,0.1,41.09,369.85,246.57,123.28,Debit Card,Next Day,22.92,Low,2024,Q4,November,11,Tuesday
ORD-20242287,2024-11-05,CUST-8738,Customer 5851,Consumer,South,PROD_CLO_007,Clothing Product 7,Clothing,Clothing - Type G,59.68,1,0.2,11.94,47.74,35.81,11.93,PayPal,Standard,18.23,Low,2024,Q4,November,11,Tuesday
ORD-20242174,2024-11-05,CUST-2932,Customer 8461,Consumer,East,PROD_SPO_007,Sports Product 7,Sports,Sports - Type G,253.09,2,0.05,25.31,480.87,303.7,177.17,Gift Card,Next Day,24.12,Low,2024,Q4,November,11,Tuesday
ORD-20244800,2024-11-05,CUST-8390,Customer 3300,Home Office,West,PROD_TOY_005,Toys Product 5,Toys,Toys - Type E,102.48,1,0.15,15.37,87.11,61.49,25.62,Gift Card,Standard,26.35,Medium,2024,Q4,November,11,Tuesday
ORD-20241913,2024-11-05,CUST-9228,Customer 9496,Corporate,Central,PROD_HOM_009,Home & Garden Product 9,Home & Garden,Home & Garden - Type I,428.32,1,0.1,42.83,385.49,256.99,128.5,Debit Card,Standard,11.77,High,2024,Q4,November,11,Tuesday
ORD-20240540,2024-11-05,CUST-7773,Customer 4908,Home Office,South,PROD_SPO_005,Sports Product 5,Sports,Sports - Type E,129.1,4,0.15,77.46,438.94,309.84,129.1,PayPal,Express,14.6,Medium,2024,Q4,November,11,Tuesday
ORD-20240624,2024-11-05,CUST-9095,Customer 8593,Consumer,North,PROD_TOY_004,Toys Product 4,Toys,Toys - Type D,141.45,5,0.1,70.73,636.52,424.35,212.17,Credit Card,Standard,11.57,Low,2024,Q4,November,11,Tuesday
ORD-20240962,2024-11-05,CUST-3043,Customer 9177,Home Office,West,PROD_TOY_008,Toys Product 8,Toys,Toys - Type H,113.43,3,0.2,68.06,272.23,204.18,68.05,Gift Card,Express,13.79,Low,2024,Q4,November,11,Tuesday
ORD-20244521,2024-11-05,CUST-7018,Customer 9810,Corporate,West,PROD_TOY_010,Toys Product 10,Toys,Toys - Type J,66.23,3,0.2,39.74,158.95,119.22,39.73,Debit Card,Express,19.13,High,2024,Q4,November,11,Tuesday
ORD-20243818,2024-11-06,CUST-7489,Customer 5762,Home Office,North,PROD_CLO_006,Clothing Product 6,Clothing,Clothing - Type F,118.09,5,0.2,118.09,472.36,354.25,118.11,Gift Card,Express,13.79,Low,2024,Q4,November,11,Wednesday
ORD-20241226,2024-11-06,CUST-4817,Customer 4559,Corporate,North,PROD_CLO_001,Clothing Product 1,Clothing,Clothing - Type A,59.35,4,0.1,23.74,213.66,142.44,71.22,PayPal,Express,8.08,Medium,2024,Q4,November,11,Wednesday
ORD-20244468,2024-11-06,CUST-9454,Customer 6424,Consumer,West,PROD_HOM_006,Home & Garden Product 6,Home & Garden,Home & Garden - Type F,188.2,5,0.15,141.15,799.85,564.6,235.25,PayPal,Standard,16.92,High,2024,Q4,November,11,Wednesday
ORD-20241454,2024-11-06,CUST-7854,Customer 4172,Corporate,South,PROD_ELE_001,Electronics Product 1,Electronics,Electronics - Type A,657.46,2,0.05,65.75,1249.17,788.96,460.21,Gift Card,Next Day,19.2,High,2024,Q4,November,11,Wednesday
ORD-20241412,2024-11-06,CUST-6359,Customer 6048,Corporate,Central,PROD_TOY_004,Toys Product 4,Toys,Toys - Type D,141.45,5,0.2,141.45,565.8,424.35,141.45,Gift Card,Express,23.94,Low,2024,Q4,November,11,Wednesday
ORD-20243227,2024-11-06,CUST-5533,Customer 1478,Corporate,South,PROD_BOO_008,Books Product 8,Books,Books - Type H,29.46,5,0.0,0.0,147.3,88.4,58.9,Gift Card,Standard,6.38,Medium,2024,Q4,November,11,Wednesday
ORD-20241959,2024-11-06,CUST-1708,Customer 7445,Corporate,East,PROD_CLO_007,Clothing Product 7,Clothing,Clothing - Type G,59.68,2,0.2,23.87,95.49,71.62,23.87,Debit Card,Express,18.97,Medium,2024,Q4,November,11,Wednesday
ORD-20240556,2024-11-07,CUST-2006,Customer 8752,Home Office,South,PROD_BOO_007,Books Product 7,Books,Books - Type G,17.07,5,0.1,8.54,76.82,51.2,25.61,Credit Card,Next Day,29.76,Low,2024,Q4,November,11,Thursday
ORD-20243396,2024-11-07,CUST-9912,Customer 2429,Corporate,North,PROD_ELE_005,Electronics Product 5,Electronics,Electronics - Type E,749.65,3,0.0,0.0,2248.95,1349.37,899.58,PayPal,Next Day,11.54,Medium,2024,Q4,November,11,Thursday
ORD-20244633,2024-11-07,CUST-3370,Customer 6735,Consumer,West,PROD_BOO_002,Books Product 2,Books,Books - Type B,13.21,4,0.1,5.28,47.56,31.72,15.84,Debit Card,Standard,18.16,High,2024,Q4,November,11,Thursday
ORD-20241011,2024-11-07,CUST-9039,Customer 6747,Home Office,East,PROD_TOY_002,Toys Product 2,Toys,Toys - Type B,43.28,3,0.15,19.48,110.36,77.91,32.45,Gift Card,Express,14.11,High,2024,Q4,November,11,Thursday
ORD-20240067,2024-11-07,CUST-9199,Customer 9847,Corporate,West,PROD_BOO_005,Books Product 5,Books,Books - Type E,15.59,4,0.1,6.24,56.12,37.4,18.72,Credit Card,Next Day,6.0,Medium,2024,Q4,November,11,Thursday
ORD-20242632,2024-11-07,CUST-5229,Customer 7602,Home Office,Central,PROD_BOO_004,Books Product 4,Books,Books - Type D,30.26,3,0.05,4.54,86.24,54.48,31.76,Gift Card,Next Day,23.47,High,2024,Q4,November,11,Thursday
ORD-20244278,2024-11-07,CUST-4943,Customer 1764,Home Office,West,PROD_CLO_005,Clothing Product 5,Clothing,Clothing - Type E,136.98,5,0.1,68.49,616.41,410.95,205.46,Gift Card,Express,28.96,Medium,2024,Q4,November,11,Thursday
ORD-20244710,2024-11-08,CUST-8856,Customer 3811,Home Office,Central,PROD_ELE_010,Electronics Product 10,Electronics,Electronics - Type J,78.31,3,0.2,46.99,187.94,140.97,46.97,Credit Card,Next Day,9.05,High,2024,Q4,November,11,Friday
ORD-20240737,2024-11-08,CUST-8961,Customer 1458,Consumer,South,PROD_HOM_004,Home & Garden Product 4,Home & Garden,Home & Garden - Type D,103.08,3,0.1,30.92,278.32,185.55,92.77,Gift Card,Standard,28.42,Medium,2024,Q4,November,11,Friday
ORD-20240882,2024-11-08,CUST-7660,Customer 6123,Consumer,North,PROD_BOO_001,Books Product 1,Books,Books - Type A,59.32,1,0.1,5.93,53.39,35.59,17.8,Credit Card,Next Day,11.0,High,2024,Q4,November,11,Friday
ORD-20240396,2024-11-08,CUST-3879,Customer 2343,Corporate,South,PROD_SPO_002,Sports Product 2,Sports,Sports - Type B,225.68,5,0.0,0.0,1128.4,677.05,451.35,PayPal,Express,23.34,Low,2024,Q4,November,11,Friday
ORD-20241937,2024-11-08,CUST-2218,Customer 4110,Consumer,Central,PROD_BOO_010,Books Product 10,Books,Books - Type J,35.54,1,0.0,0.0,35.54,21.32,14.22,PayPal,Standard,27.5,Low,2024,Q4,November,11,Friday
ORD-20240391,2024-11-08,CUST-7760,Customer 9397,Consumer,South,PROD_CLO_004,Clothing Product 4,Clothing,Clothing - Type D,55.79,3,0.05,8.37,159.0,100.41,58.59,PayPal,Standard,20.42,Medium,2024,Q4,November,11,Friday
ORD-20244306,2024-11-08,CUST-7958,Customer 5166,Consumer,West,PROD_SPO_001,Sports Product 1,Sports,Sports - Type A,246.96,2,0.1,49.39,444.53,296.36,148.17,PayPal,Next Day,11.36,Medium,2024,Q4,November,11,Friday
ORD-20241880,2024-11-08,CUST-5007,Customer 4972,Home Office,East,PROD_SPO_010,Sports Product 10,Sports,Sports - Type J,183.77,1,0.15,27.57,156.2,110.26,45.94,Debit Card,Next Day,16.27,High,2024,Q4,November,11,Friday
ORD-20240611,2024-11-09,CUST-8933,Customer 7093,Corporate,North,PROD_CLO_001,Clothing Product 1,Clothing,Clothing - Type A,59.35,3,0.05,8.9,169.15,106.83,62.32,PayPal,Express,12.11,High,2024,Q4,November,11,Saturday
ORD-20240056,2024-11-09,CUST-8753,Customer 9698,Corporate,West,PROD_BOO_003,Books Product 3,Books,Books - Type C,25.95,5,0.1,12.98,116.78,77.85,38.93,Debit Card,Express,22.57,Medium,2024,Q4,November,11,Saturday
ORD-20240057,2024-11-09,CUST-4155,Customer 6169,Consumer,Central,PROD_CLO_007,Clothing Product 7,Clothing,Clothing - Type G,59.68,2,0.0,0.0,119.36,71.62,47.74,PayPal,Standard,10.41,Medium,2024,Q4,November,11,Saturday
ORD-20241389,2024-11-09,CUST-4428,Customer 9879,Home Office,North,PROD_CLO_006,Clothing Product 6,Clothing,Clothing - Type F,118.09,4,0.1,47.24,425.12,283.4,141.72,PayPal,Standard,5.41,Medium,2024,Q4,November,11,Saturday
ORD-20244585,2024-11-09,CUST-1327,Customer 9991,Home Office,West,PROD_HOM_001,Home & Garden Product 1,Home & Garden,Home & Garden - Type A,408.74,2,0.1,81.75,735.73,490.48,245.25,Credit Card,Next Day,20.24,Low,2024,Q4,November,11,Saturday
ORD-20243504,2024-11-09,CUST-3754,Customer 4210,Corporate,Central,PROD_BOO_001,Books Product 1,Books,Books - Type A,59.32,4,0.15,35.59,201.69,142.36,59.33,Debit Card,Standard,15.79,Medium,2024,Q4,November,11,Saturday
ORD-20244054,2024-11-09,CUST-6071,Customer 7299,Corporate,Central,PROD_ELE_002,Electronics Product 2,Electronics,Electronics - Type B,73.76,1,0.2,14.75,59.01,44.26,14.75,Debit Card,Express,10.87,Low,2024,Q4,November,11,Saturday
ORD-20244251,2024-11-09,CUST-9292,Customer 3823,Consumer,Central,PROD_TOY_005,Toys Product 5,Toys,Toys - Type E,102.48,2,0.15,30.74,174.22,122.98,51.24,Debit Card,Next Day,14.27,High,2024,Q4,November,11,Saturday
ORD-20244082,2024-11-09,CUST-1879,Customer 4991,Consumer,South,PROD_BOO_001,Books Product 1,Books,Books - Type A,59.32,5,0.1,29.66,266.94,177.95,88.99,Gift Card,Express,24.76,Low,2024,Q4,November,11,Saturday
